id,label,subPropertyOf,equivalentProperty,subproperties,domainIncludes,rangeIncludes,inverseOf,supersedes,supersededBy,isPartOf
https://schema.org/broadcastSignalModulation,broadcastSignalModulation,,,,https://schema.org/BroadcastFrequencySpecification,"https://schema.org/QualitativeValue, https://schema.org/Text",,,,https://pending.schema.org
https://schema.org/broadcastSubChannel,broadcastSubChannel,,,,https://schema.org/BroadcastFrequencySpecification,https://schema.org/Text,,,,https://pending.schema.org
https://schema.org/broadcastTimezone,broadcastTimezone,,,,https://schema.org/BroadcastService,https://schema.org/Text,,,,
https://schema.org/broadcaster,broadcaster,,,,https://schema.org/BroadcastService,https://schema.org/Organization,,,,
https://schema.org/broker,broker,,,,"https://schema.org/Invoice, https://schema.org/Order, https://schema.org/Reservation, https://schema.org/Service","https://schema.org/Organization, https://schema.org/Person",,https://schema.org/bookingAgent,,
https://schema.org/browserRequirements,browserRequirements,,,,https://schema.org/WebApplication,https://schema.org/Text,,,,
https://schema.org/busName,busName,,,,https://schema.org/BusTrip,https://schema.org/Text,,,,
https://schema.org/busNumber,busNumber,,,,https://schema.org/BusTrip,https://schema.org/Text,,,,
https://schema.org/businessDays,businessDays,,,,https://schema.org/ShippingDeliveryTime,https://schema.org/OpeningHoursSpecification,,,,https://pending.schema.org
https://schema.org/businessFunction,businessFunction,,,,"https://schema.org/Demand, https://schema.org/Offer, https://schema.org/TypeAndQuantityNode",https://schema.org/BusinessFunction,,,,
https://schema.org/buyer,buyer,https://schema.org/participant,,,https://schema.org/SellAction,"https://schema.org/Organization, https://schema.org/Person",,,,
https://schema.org/byArtist,byArtist,,,,"https://schema.org/MusicAlbum, https://schema.org/MusicRecording","https://schema.org/MusicGroup, https://schema.org/Person",,,,
https://schema.org/byDay,byDay,,,,https://schema.org/Schedule,"https://schema.org/DayOfWeek, https://schema.org/Text",,,,https://pending.schema.org
https://schema.org/byMonth,byMonth,,,,https://schema.org/Schedule,https://schema.org/Integer,,,,https://pending.schema.org
https://schema.org/byMonthDay,byMonthDay,,,,https://schema.org/Schedule,https://schema.org/Integer,,,,https://pending.schema.org
https://schema.org/byMonthWeek,byMonthWeek,,,,https://schema.org/Schedule,https://schema.org/Integer,,,,https://pending.schema.org
https://schema.org/callSign,callSign,https://schema.org/identifier,,,"https://schema.org/BroadcastService, https://schema.org/Person, https://schema.org/Vehicle",https://schema.org/Text,,,,https://pending.schema.org
https://schema.org/calories,calories,,,,https://schema.org/NutritionInformation,https://schema.org/Energy,,,,
https://schema.org/candidate,candidate,https://schema.org/object,,,https://schema.org/VoteAction,https://schema.org/Person,,,,
https://schema.org/caption,caption,,,https://schema.org/embeddedTextCaption,"https://schema.org/AudioObject, https://schema.org/ImageObject, https://schema.org/VideoObject","https://schema.org/MediaObject, https://schema.org/Text",,,,
https://schema.org/carbohydrateContent,carbohydrateContent,,,,https://schema.org/NutritionInformation,https://schema.org/Mass,,,,
https://schema.org/cargoVolume,cargoVolume,,,,https://schema.org/Vehicle,https://schema.org/QuantitativeValue,,,,
https://schema.org/carrier,carrier,,,,"https://schema.org/Flight, https://schema.org/ParcelDelivery",https://schema.org/Organization,,,https://schema.org/provider,
https://schema.org/carrierRequirements,carrierRequirements,,,,https://schema.org/MobileApplication,https://schema.org/Text,,,,
https://schema.org/cashBack,cashBack,,,,https://schema.org/PaymentCard,"https://schema.org/Boolean, https://schema.org/Number",,,,https://pending.schema.org
https://schema.org/catalog,catalog,,,,https://schema.org/Dataset,https://schema.org/DataCatalog,,,https://schema.org/includedInDataCatalog,
https://schema.org/catalogNumber,catalogNumber,,,,https://schema.org/MusicRelease,https://schema.org/Text,,,,
https://schema.org/category,category,,,https://schema.org/accommodationCategory,"https://schema.org/ActionAccessSpecification, https://schema.org/Invoice, https://schema.org/Offer, https://schema.org/PhysicalActivity, https://schema.org/Product, https://schema.org/Recommendation, https://schema.org/Service, https://schema.org/SpecialAnnouncement","https://schema.org/CategoryCode, https://schema.org/PhysicalActivityCategory, https://schema.org/Text, https://schema.org/Thing, https://schema.org/URL",,,,
https://schema.org/causeOf,causeOf,,,,https://schema.org/MedicalCause,https://schema.org/MedicalEntity,,,,
https://schema.org/ccRecipient,ccRecipient,https://schema.org/recipient,,,https://schema.org/Message,"https://schema.org/ContactPoint, https://schema.org/Organization, https://schema.org/Person",,,,
https://schema.org/certificationIdentification,certificationIdentification,,,,https://schema.org/Certification,"https://schema.org/DefinedTerm, https://schema.org/Text",,,,https://pending.schema.org
https://schema.org/certificationRating,certificationRating,,,,https://schema.org/Certification,https://schema.org/Rating,,,,https://pending.schema.org
https://schema.org/certificationStatus,certificationStatus,,,,https://schema.org/Certification,https://schema.org/CertificationStatusEnumeration,,,,
https://schema.org/character,character,,,,https://schema.org/CreativeWork,https://schema.org/Person,,,,
https://schema.org/characterAttribute,characterAttribute,,,,"https://schema.org/Game, https://schema.org/VideoGameSeries",https://schema.org/Thing,,,,
https://schema.org/characterName,characterName,,,,https://schema.org/PerformanceRole,https://schema.org/Text,,,,
https://schema.org/cheatCode,cheatCode,,,,"https://schema.org/VideoGame, https://schema.org/VideoGameSeries",https://schema.org/CreativeWork,,,,
https://schema.org/checkinTime,checkinTime,,,,"https://schema.org/LodgingBusiness, https://schema.org/LodgingReservation","https://schema.org/DateTime, https://schema.org/Time",,,,
https://schema.org/checkoutPageURLTemplate,checkoutPageURLTemplate,,,,https://schema.org/Offer,https://schema.org/Text,,,,https://pending.schema.org
https://schema.org/checkoutTime,checkoutTime,,,,"https://schema.org/LodgingBusiness, https://schema.org/LodgingReservation","https://schema.org/DateTime, https://schema.org/Time",,,,
https://schema.org/chemicalComposition,chemicalComposition,,,,https://schema.org/ChemicalSubstance,https://schema.org/Text,,,,https://pending.schema.org
https://schema.org/chemicalRole,chemicalRole,,,,"https://schema.org/ChemicalSubstance, https://schema.org/MolecularEntity",https://schema.org/DefinedTerm,,,,https://pending.schema.org
https://schema.org/childMaxAge,childMaxAge,,,,https://schema.org/ParentAudience,https://schema.org/Number,,,,
https://schema.org/childMinAge,childMinAge,,,,https://schema.org/ParentAudience,https://schema.org/Number,,,,
https://schema.org/childTaxon,childTaxon,,,,https://schema.org/Taxon,"https://schema.org/Taxon, https://schema.org/Text, https://schema.org/URL",https://schema.org/parentTaxon,,,https://pending.schema.org
https://schema.org/children,children,,,,https://schema.org/Person,https://schema.org/Person,,,,
https://schema.org/cholesterolContent,cholesterolContent,,,,https://schema.org/NutritionInformation,https://schema.org/Mass,,,,
https://schema.org/circle,circle,,,,https://schema.org/GeoShape,https://schema.org/Text,,,,
https://schema.org/citation,citation,,,,https://schema.org/CreativeWork,"https://schema.org/CreativeWork, https://schema.org/Text",,,,
https://schema.org/claimInterpreter,claimInterpreter,,,,https://schema.org/Claim,"https://schema.org/Organization, https://schema.org/Person",,,,https://pending.schema.org
https://schema.org/claimReviewed,claimReviewed,,,,https://schema.org/ClaimReview,https://schema.org/Text,,,,
https://schema.org/clincalPharmacology,clincalPharmacology,,,,https://schema.org/Drug,https://schema.org/Text,,,https://schema.org/clinicalPharmacology,
https://schema.org/clinicalPharmacology,clinicalPharmacology,,,,https://schema.org/Drug,https://schema.org/Text,,https://schema.org/clincalPharmacology,,
https://schema.org/clipNumber,clipNumber,https://schema.org/position,,,https://schema.org/Clip,"https://schema.org/Integer, https://schema.org/Text",,,,
https://schema.org/closes,closes,,,,https://schema.org/OpeningHoursSpecification,https://schema.org/Time,,,,
https://schema.org/coach,coach,,,,https://schema.org/SportsTeam,https://schema.org/Person,,,,
https://schema.org/code,code,,,,https://schema.org/MedicalEntity,https://schema.org/MedicalCode,,,,
https://schema.org/codeRepository,codeRepository,,,,https://schema.org/SoftwareSourceCode,https://schema.org/URL,,,,
https://schema.org/codeSampleType,codeSampleType,,,,https://schema.org/SoftwareSourceCode,https://schema.org/Text,,https://schema.org/sampleType,,
https://schema.org/codeValue,codeValue,https://schema.org/termCode,,,"https://schema.org/CategoryCode, https://schema.org/MedicalCode",https://schema.org/Text,,,,https://pending.schema.org
https://schema.org/codingSystem,codingSystem,,,,https://schema.org/MedicalCode,https://schema.org/Text,,,,
https://schema.org/colleague,colleague,,,,https://schema.org/Person,"https://schema.org/Person, https://schema.org/URL",,https://schema.org/colleagues,,
https://schema.org/colleagues,colleagues,,,,https://schema.org/Person,https://schema.org/Person,,,https://schema.org/colleague,
https://schema.org/collection,collection,https://schema.org/object,,,https://schema.org/UpdateAction,https://schema.org/Thing,,,https://schema.org/targetCollection,
https://schema.org/collectionSize,collectionSize,,,,https://schema.org/Collection,https://schema.org/Integer,,,,https://pending.schema.org
https://schema.org/color,color,,,,https://schema.org/Product,https://schema.org/Text,,,,
https://schema.org/colorSwatch,colorSwatch,https://schema.org/image,,,https://schema.org/Product,"https://schema.org/ImageObject, https://schema.org/URL",,,,https://pending.schema.org
https://schema.org/colorist,colorist,,,,"https://schema.org/ComicIssue, https://schema.org/ComicStory, https://schema.org/VisualArtwork",https://schema.org/Person,,,,https://bib.schema.org
https://schema.org/comment,comment,,,,"https://schema.org/CreativeWork, https://schema.org/RsvpAction",https://schema.org/Comment,,,,
https://schema.org/commentCount,commentCount,,,,https://schema.org/CreativeWork,https://schema.org/Integer,,,,
https://schema.org/commentText,commentText,,,,https://schema.org/UserComments,https://schema.org/Text,,,,
https://schema.org/commentTime,commentTime,,,,https://schema.org/UserComments,"https://schema.org/Date, https://schema.org/DateTime",,,,
https://schema.org/competencyRequired,competencyRequired,,,,"https://schema.org/EducationalOccupationalCredential, https://schema.org/LearningResource","https://schema.org/DefinedTerm, https://schema.org/Text, https://schema.org/URL",,,,https://pending.schema.org
https://schema.org/competitor,competitor,,,"https://schema.org/awayTeam, https://schema.org/homeTeam",https://schema.org/SportsEvent,"https://schema.org/Person, https://schema.org/SportsTeam",,,,
https://schema.org/composer,composer,,,,"https://schema.org/Event, https://schema.org/MusicComposition","https://schema.org/Organization, https://schema.org/Person",,,,
https://schema.org/comprisedOf,comprisedOf,,,,https://schema.org/AnatomicalSystem,"https://schema.org/AnatomicalStructure, https://schema.org/AnatomicalSystem",,,,
https://schema.org/conditionsOfAccess,conditionsOfAccess,,,,https://schema.org/CreativeWork,https://schema.org/Text,,,,https://pending.schema.org
https://schema.org/confirmationNumber,confirmationNumber,https://schema.org/identifier,,,"https://schema.org/Invoice, https://schema.org/Order",https://schema.org/Text,,,,
https://schema.org/connectedTo,connectedTo,,,,https://schema.org/AnatomicalStructure,https://schema.org/AnatomicalStructure,,,,
https://schema.org/constraintProperty,constraintProperty,,,,https://schema.org/ConstraintNode,"https://schema.org/Property, https://schema.org/URL",,,,https://pending.schema.org
https://schema.org/contactOption,contactOption,,,,https://schema.org/ContactPoint,https://schema.org/ContactPointOption,,,,
https://schema.org/contactPoint,contactPoint,,,,"https://schema.org/HealthInsurancePlan, https://schema.org/Organization, https://schema.org/Person",https://schema.org/ContactPoint,,https://schema.org/contactPoints,,
https://schema.org/contactPoints,contactPoints,,,,"https://schema.org/Organization, https://schema.org/Person",https://schema.org/ContactPoint,,,https://schema.org/contactPoint,
https://schema.org/contactType,contactType,,,,https://schema.org/ContactPoint,https://schema.org/Text,,,,
https://schema.org/contactlessPayment,contactlessPayment,,,,https://schema.org/PaymentCard,https://schema.org/Boolean,,,,https://pending.schema.org
https://schema.org/containedIn,containedIn,,,,https://schema.org/Place,https://schema.org/Place,,,https://schema.org/containedInPlace,
https://schema.org/containedInPlace,containedInPlace,,,,https://schema.org/Place,https://schema.org/Place,https://schema.org/containsPlace,https://schema.org/containedIn,,
https://schema.org/containsPlace,containsPlace,,,,https://schema.org/Place,https://schema.org/Place,https://schema.org/containedInPlace,,,
https://schema.org/containsSeason,containsSeason,https://schema.org/hasPart,,,"https://schema.org/RadioSeries, https://schema.org/TVSeries, https://schema.org/VideoGameSeries",https://schema.org/CreativeWorkSeason,,https://schema.org/season,,
