id,label,subTypeOf,enumerationtype,equivalentClass,properties,subTypes,supersedes,supersededBy,isPartOf
https://schema.org/OfficeEquipmentStore,OfficeEquipmentStore,https://schema.org/Store,,,"https://schema.org/acceptedPaymentMethod, https://schema.org/actionableFeedbackPolicy, https://schema.org/additionalProperty, https://schema.org/additionalType, https://schema.org/address, https://schema.org/agentInteractionStatistic, https://schema.org/aggregateRating, https://schema.org/alternateName, https://schema.org/alumni, https://schema.org/amenityFeature, https://schema.org/areaServed, https://schema.org/award, https://schema.org/awards, https://schema.org/branchCode, https://schema.org/branchOf, https://schema.org/brand, https://schema.org/contactPoint, https://schema.org/contactPoints, https://schema.org/containedIn, https://schema.org/containedInPlace, https://schema.org/containsPlace, https://schema.org/correctionsPolicy, https://schema.org/currenciesAccepted, https://schema.org/department, https://schema.org/description, https://schema.org/disambiguatingDescription, https://schema.org/dissolutionDate, https://schema.org/diversityPolicy, https://schema.org/diversityStaffingReport, https://schema.org/duns, https://schema.org/email, https://schema.org/employee, https://schema.org/employees, https://schema.org/ethicsPolicy, https://schema.org/event, https://schema.org/events, https://schema.org/faxNumber, https://schema.org/founder, https://schema.org/founders, https://schema.org/foundingDate, https://schema.org/foundingLocation, https://schema.org/funder, https://schema.org/funding, https://schema.org/geo, https://schema.org/geoContains, https://schema.org/geoCoveredBy, https://schema.org/geoCovers, https://schema.org/geoCrosses, https://schema.org/geoDisjoint, https://schema.org/geoEquals, https://schema.org/geoIntersects, https://schema.org/geoOverlaps, https://schema.org/geoTouches, https://schema.org/geoWithin, https://schema.org/globalLocationNumber, https://schema.org/hasCertification, https://schema.org/hasCredential, https://schema.org/hasDriveThroughService, https://schema.org/hasGS1DigitalLink, https://schema.org/hasMap, https://schema.org/hasMerchantReturnPolicy, https://schema.org/hasOfferCatalog, https://schema.org/hasPOS, https://schema.org/hasProductReturnPolicy, https://schema.org/identifier, https://schema.org/image, https://schema.org/interactionStatistic, https://schema.org/isAccessibleForFree, https://schema.org/isicV4, https://schema.org/iso6523Code, https://schema.org/keywords, https://schema.org/knowsAbout, https://schema.org/knowsLanguage, https://schema.org/latitude, https://schema.org/legalName, https://schema.org/leiCode, https://schema.org/location, https://schema.org/logo, https://schema.org/longitude, https://schema.org/mainEntityOfPage, https://schema.org/makesOffer, https://schema.org/map, https://schema.org/maps, https://schema.org/maximumAttendeeCapacity, https://schema.org/member, https://schema.org/memberOf, https://schema.org/members, https://schema.org/naics, https://schema.org/name, https://schema.org/nonprofitStatus, https://schema.org/numberOfEmployees, https://schema.org/openingHours, https://schema.org/openingHoursSpecification, https://schema.org/ownershipFundingInfo, https://schema.org/owns, https://schema.org/parentOrganization, https://schema.org/paymentAccepted, https://schema.org/photo, https://schema.org/photos, https://schema.org/potentialAction, https://schema.org/priceRange, https://schema.org/publicAccess, https://schema.org/publishingPrinciples, https://schema.org/review, https://schema.org/reviews, https://schema.org/sameAs, https://schema.org/seeks, https://schema.org/serviceArea, https://schema.org/slogan, https://schema.org/smokingAllowed, https://schema.org/specialOpeningHoursSpecification, https://schema.org/sponsor, https://schema.org/subOrganization, https://schema.org/subjectOf, https://schema.org/taxID, https://schema.org/telephone, https://schema.org/tourBookingPage, https://schema.org/unnamedSourcesPolicy, https://schema.org/url, https://schema.org/vatID",,,,
https://schema.org/OfficialLegalValue,OfficialLegalValue,https://schema.org/LegalValueLevel,https://schema.org/LegalValueLevel,,,,,,https://pending.schema.org
https://schema.org/OfflineEventAttendanceMode,OfflineEventAttendanceMode,https://schema.org/EventAttendanceModeEnumeration,https://schema.org/EventAttendanceModeEnumeration,,,,,,https://pending.schema.org
https://schema.org/OfflinePermanently,OfflinePermanently,https://schema.org/GameServerStatus,https://schema.org/GameServerStatus,,,,,,
https://schema.org/OfflineTemporarily,OfflineTemporarily,https://schema.org/GameServerStatus,https://schema.org/GameServerStatus,,,,,,
https://schema.org/OnDemandEvent,OnDemandEvent,https://schema.org/PublicationEvent,,,"https://schema.org/about, https://schema.org/actor, https://schema.org/additionalType, https://schema.org/aggregateRating, https://schema.org/alternateName, https://schema.org/attendee, https://schema.org/attendees, https://schema.org/audience, https://schema.org/composer, https://schema.org/contributor, https://schema.org/description, https://schema.org/director, https://schema.org/disambiguatingDescription, https://schema.org/doorTime, https://schema.org/duration, https://schema.org/endDate, https://schema.org/eventAttendanceMode, https://schema.org/eventSchedule, https://schema.org/eventStatus, https://schema.org/free, https://schema.org/funder, https://schema.org/funding, https://schema.org/identifier, https://schema.org/image, https://schema.org/inLanguage, https://schema.org/isAccessibleForFree, https://schema.org/keywords, https://schema.org/location, https://schema.org/mainEntityOfPage, https://schema.org/maximumAttendeeCapacity, https://schema.org/maximumPhysicalAttendeeCapacity, https://schema.org/maximumVirtualAttendeeCapacity, https://schema.org/name, https://schema.org/offers, https://schema.org/organizer, https://schema.org/performer, https://schema.org/performers, https://schema.org/potentialAction, https://schema.org/previousStartDate, https://schema.org/publishedBy, https://schema.org/publishedOn, https://schema.org/recordedIn, https://schema.org/remainingAttendeeCapacity, https://schema.org/review, https://schema.org/sameAs, https://schema.org/sponsor, https://schema.org/startDate, https://schema.org/subEvent, https://schema.org/subEvents, https://schema.org/subjectOf, https://schema.org/superEvent, https://schema.org/translator, https://schema.org/typicalAgeRange, https://schema.org/url, https://schema.org/workFeatured, https://schema.org/workPerformed",,,,
https://schema.org/OnSitePickup,OnSitePickup,https://schema.org/DeliveryMethod,https://schema.org/DeliveryMethod,,,,,,
https://schema.org/Oncologic,Oncologic,"https://schema.org/MedicalBusiness, https://schema.org/MedicalSpecialty",https://schema.org/MedicalSpecialty,,,,,,
https://schema.org/OneTimePayments,OneTimePayments,https://schema.org/GovernmentBenefitsType,https://schema.org/GovernmentBenefitsType,,,,,,https://pending.schema.org
https://schema.org/Online,Online,https://schema.org/GameServerStatus,https://schema.org/GameServerStatus,,,,,,
https://schema.org/OnlineBusiness,OnlineBusiness,https://schema.org/Organization,,,"https://schema.org/acceptedPaymentMethod, https://schema.org/actionableFeedbackPolicy, https://schema.org/additionalType, https://schema.org/address, https://schema.org/agentInteractionStatistic, https://schema.org/aggregateRating, https://schema.org/alternateName, https://schema.org/alumni, https://schema.org/areaServed, https://schema.org/award, https://schema.org/awards, https://schema.org/brand, https://schema.org/contactPoint, https://schema.org/contactPoints, https://schema.org/correctionsPolicy, https://schema.org/department, https://schema.org/description, https://schema.org/disambiguatingDescription, https://schema.org/dissolutionDate, https://schema.org/diversityPolicy, https://schema.org/diversityStaffingReport, https://schema.org/duns, https://schema.org/email, https://schema.org/employee, https://schema.org/employees, https://schema.org/ethicsPolicy, https://schema.org/event, https://schema.org/events, https://schema.org/faxNumber, https://schema.org/founder, https://schema.org/founders, https://schema.org/foundingDate, https://schema.org/foundingLocation, https://schema.org/funder, https://schema.org/funding, https://schema.org/globalLocationNumber, https://schema.org/hasCertification, https://schema.org/hasCredential, https://schema.org/hasGS1DigitalLink, https://schema.org/hasMerchantReturnPolicy, https://schema.org/hasOfferCatalog, https://schema.org/hasPOS, https://schema.org/hasProductReturnPolicy, https://schema.org/identifier, https://schema.org/image, https://schema.org/interactionStatistic, https://schema.org/isicV4, https://schema.org/iso6523Code, https://schema.org/keywords, https://schema.org/knowsAbout, https://schema.org/knowsLanguage, https://schema.org/legalName, https://schema.org/leiCode, https://schema.org/location, https://schema.org/logo, https://schema.org/mainEntityOfPage, https://schema.org/makesOffer, https://schema.org/member, https://schema.org/memberOf, https://schema.org/members, https://schema.org/naics, https://schema.org/name, https://schema.org/nonprofitStatus, https://schema.org/numberOfEmployees, https://schema.org/ownershipFundingInfo, https://schema.org/owns, https://schema.org/parentOrganization, https://schema.org/potentialAction, https://schema.org/publishingPrinciples, https://schema.org/review, https://schema.org/reviews, https://schema.org/sameAs, https://schema.org/seeks, https://schema.org/serviceArea, https://schema.org/slogan, https://schema.org/sponsor, https://schema.org/subOrganization, https://schema.org/subjectOf, https://schema.org/taxID, https://schema.org/telephone, https://schema.org/unnamedSourcesPolicy, https://schema.org/url, https://schema.org/vatID",https://schema.org/OnlineStore,,,https://pending.schema.org
https://schema.org/OnlineEventAttendanceMode,OnlineEventAttendanceMode,https://schema.org/EventAttendanceModeEnumeration,https://schema.org/EventAttendanceModeEnumeration,,,,,,https://pending.schema.org
https://schema.org/OnlineFull,OnlineFull,https://schema.org/GameServerStatus,https://schema.org/GameServerStatus,,,,,,
https://schema.org/OnlineOnly,OnlineOnly,https://schema.org/ItemAvailability,https://schema.org/ItemAvailability,,,,,,
https://schema.org/OnlineStore,OnlineStore,https://schema.org/OnlineBusiness,,,"https://schema.org/acceptedPaymentMethod, https://schema.org/actionableFeedbackPolicy, https://schema.org/additionalType, https://schema.org/address, https://schema.org/agentInteractionStatistic, https://schema.org/aggregateRating, https://schema.org/alternateName, https://schema.org/alumni, https://schema.org/areaServed, https://schema.org/award, https://schema.org/awards, https://schema.org/brand, https://schema.org/contactPoint, https://schema.org/contactPoints, https://schema.org/correctionsPolicy, https://schema.org/department, https://schema.org/description, https://schema.org/disambiguatingDescription, https://schema.org/dissolutionDate, https://schema.org/diversityPolicy, https://schema.org/diversityStaffingReport, https://schema.org/duns, https://schema.org/email, https://schema.org/employee, https://schema.org/employees, https://schema.org/ethicsPolicy, https://schema.org/event, https://schema.org/events, https://schema.org/faxNumber, https://schema.org/founder, https://schema.org/founders, https://schema.org/foundingDate, https://schema.org/foundingLocation, https://schema.org/funder, https://schema.org/funding, https://schema.org/globalLocationNumber, https://schema.org/hasCertification, https://schema.org/hasCredential, https://schema.org/hasGS1DigitalLink, https://schema.org/hasMerchantReturnPolicy, https://schema.org/hasOfferCatalog, https://schema.org/hasPOS, https://schema.org/hasProductReturnPolicy, https://schema.org/identifier, https://schema.org/image, https://schema.org/interactionStatistic, https://schema.org/isicV4, https://schema.org/iso6523Code, https://schema.org/keywords, https://schema.org/knowsAbout, https://schema.org/knowsLanguage, https://schema.org/legalName, https://schema.org/leiCode, https://schema.org/location, https://schema.org/logo, https://schema.org/mainEntityOfPage, https://schema.org/makesOffer, https://schema.org/member, https://schema.org/memberOf, https://schema.org/members, https://schema.org/naics, https://schema.org/name, https://schema.org/nonprofitStatus, https://schema.org/numberOfEmployees, https://schema.org/ownershipFundingInfo, https://schema.org/owns, https://schema.org/parentOrganization, https://schema.org/potentialAction, https://schema.org/publishingPrinciples, https://schema.org/review, https://schema.org/reviews, https://schema.org/sameAs, https://schema.org/seeks, https://schema.org/serviceArea, https://schema.org/slogan, https://schema.org/sponsor, https://schema.org/subOrganization, https://schema.org/subjectOf, https://schema.org/taxID, https://schema.org/telephone, https://schema.org/unnamedSourcesPolicy, https://schema.org/url, https://schema.org/vatID",,,,https://pending.schema.org
https://schema.org/OpenTrial,OpenTrial,https://schema.org/MedicalTrialDesign,https://schema.org/MedicalTrialDesign,,,,,,
https://schema.org/OpeningHoursSpecification,OpeningHoursSpecification,https://schema.org/StructuredValue,,,"https://schema.org/additionalType, https://schema.org/alternateName, https://schema.org/closes, https://schema.org/dayOfWeek, https://schema.org/description, https://schema.org/disambiguatingDescription, https://schema.org/identifier, https://schema.org/image, https://schema.org/mainEntityOfPage, https://schema.org/name, https://schema.org/opens, https://schema.org/potentialAction, https://schema.org/sameAs, https://schema.org/subjectOf, https://schema.org/url, https://schema.org/validFrom, https://schema.org/validThrough",,,,
https://schema.org/OpinionNewsArticle,OpinionNewsArticle,https://schema.org/NewsArticle,,,"https://schema.org/about, https://schema.org/abstract, https://schema.org/accessMode, https://schema.org/accessModeSufficient, https://schema.org/accessibilityAPI, https://schema.org/accessibilityControl, https://schema.org/accessibilityFeature, https://schema.org/accessibilityHazard, https://schema.org/accessibilitySummary, https://schema.org/accountablePerson, https://schema.org/acquireLicensePage, https://schema.org/additionalType, https://schema.org/aggregateRating, https://schema.org/alternateName, https://schema.org/alternativeHeadline, https://schema.org/archivedAt, https://schema.org/articleBody, https://schema.org/articleSection, https://schema.org/assesses, https://schema.org/associatedMedia, https://schema.org/audience, https://schema.org/audio, https://schema.org/author, https://schema.org/award, https://schema.org/awards, https://schema.org/backstory, https://schema.org/character, https://schema.org/citation, https://schema.org/comment, https://schema.org/commentCount, https://schema.org/conditionsOfAccess, https://schema.org/contentLocation, https://schema.org/contentRating, https://schema.org/contentReferenceTime, https://schema.org/contributor, https://schema.org/copyrightHolder, https://schema.org/copyrightNotice, https://schema.org/copyrightYear, https://schema.org/correction, https://schema.org/countryOfOrigin, https://schema.org/creativeWorkStatus, https://schema.org/creator, https://schema.org/creditText, https://schema.org/dateCreated, https://schema.org/dateModified, https://schema.org/datePublished, https://schema.org/dateline, https://schema.org/description, https://schema.org/digitalSourceType, https://schema.org/disambiguatingDescription, https://schema.org/discussionUrl, https://schema.org/editEIDR, https://schema.org/editor, https://schema.org/educationalAlignment, https://schema.org/educationalLevel, https://schema.org/educationalUse, https://schema.org/encoding, https://schema.org/encodingFormat, https://schema.org/encodings, https://schema.org/exampleOfWork, https://schema.org/expires, https://schema.org/fileFormat, https://schema.org/funder, https://schema.org/funding, https://schema.org/genre, https://schema.org/hasPart, https://schema.org/headline, https://schema.org/identifier, https://schema.org/image, https://schema.org/inLanguage, https://schema.org/interactionStatistic, https://schema.org/interactivityType, https://schema.org/interpretedAsClaim, https://schema.org/isAccessibleForFree, https://schema.org/isBasedOn, https://schema.org/isBasedOnUrl, https://schema.org/isFamilyFriendly, https://schema.org/isPartOf, https://schema.org/keywords, https://schema.org/learningResourceType, https://schema.org/license, https://schema.org/locationCreated, https://schema.org/mainEntity, https://schema.org/mainEntityOfPage, https://schema.org/maintainer, https://schema.org/material, https://schema.org/materialExtent, https://schema.org/mentions, https://schema.org/name, https://schema.org/offers, https://schema.org/pageEnd, https://schema.org/pageStart, https://schema.org/pagination, https://schema.org/pattern, https://schema.org/position, https://schema.org/potentialAction, https://schema.org/printColumn, https://schema.org/printEdition, https://schema.org/printPage, https://schema.org/printSection, https://schema.org/producer, https://schema.org/provider, https://schema.org/publication, https://schema.org/publisher, https://schema.org/publisherImprint, https://schema.org/publishingPrinciples, https://schema.org/recordedAt, https://schema.org/releasedEvent, https://schema.org/review, https://schema.org/reviews, https://schema.org/sameAs, https://schema.org/schemaVersion, https://schema.org/sdDatePublished, https://schema.org/sdLicense, https://schema.org/sdPublisher, https://schema.org/size, https://schema.org/sourceOrganization, https://schema.org/spatial, https://schema.org/spatialCoverage, https://schema.org/speakable, https://schema.org/sponsor, https://schema.org/subjectOf, https://schema.org/teaches, https://schema.org/temporal, https://schema.org/temporalCoverage, https://schema.org/text, https://schema.org/thumbnail, https://schema.org/thumbnailUrl, https://schema.org/timeRequired, https://schema.org/translationOfWork, https://schema.org/translator, https://schema.org/typicalAgeRange, https://schema.org/url, https://schema.org/usageInfo, https://schema.org/version, https://schema.org/video, https://schema.org/wordCount, https://schema.org/workExample, https://schema.org/workTranslation",,,,https://pending.schema.org
